,Unnamed: 0,gvkey,gvkeyx,from_date,thru_date,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic
169,11380,1920,31855,1967/05/17,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AVON PRODUCTS,AVP
170,11381,2574,31855,1967/06/28,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CSX CORP,CSX
171,11382,9963,31855,1967/06/28,2001/09/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SPRINGS INDUSTRIES  -CL A,SMI.1
172,11383,8537,31855,1968/01/18,1997/11/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CITIGROUP GLOBAL MKTS HLDGS,C2
173,11384,3851,31855,1968/02/01,2005/08/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DELTA AIR LINES INC,DAL
174,11385,2393,31855,1968/04/04,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BRIGGS & STRATTON,BGG
175,11386,7260,31855,1968/05/23,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MEREDITH CORP,MDP
176,11387,6819,31855,1969/01/01,1997/10/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LOUISIANA LAND & EXPLORATION,LLX.
177,11388,3121,31855,1969/01/16,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CLOROX CO/DE,CLX
178,11389,5071,31855,1969/02/13,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GENERAL MILLS INC,GIS
179,11390,10156,31855,1969/03/01,2012/10/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SUNOCO INC,SUN.1
180,11391,7881,31855,1969/05/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NEWMONT GOLDCORP CORP,NEM
181,11392,2490,31855,1970/03/05,2010/02/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BURLINGTON NORTHERN SANTA FE,BRK3
182,11393,8692,31855,1970/04/23,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,POTLATCHDELTIC CORP,PCH
183,11394,2917,31855,1970/04/23,2000/06/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHAMPION INTERNATIONAL CORP,CHA.3
184,11395,5643,31855,1970/04/23,2007/10/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HILTON WORLDWIDE HOLDINGS,HLT
185,11396,2290,31855,1970/04/23,2013/11/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,OFFICEMAX INC,OMX
186,11397,7154,31855,1970/06/25,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MCDONALD'S CORP,MCD
187,11398,6730,31855,1970/11/18,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LILLY (ELI) & CO,LLY
188,11399,1239,31855,1971/03/03,2011/05/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALBERTO-CULVER CO,ACV.1
189,11400,7152,31855,1971/08/18,2003/08/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MCDERMOTT INTL INC,MDR
190,11401,2086,31855,1972/09/13,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BAXTER INTERNATIONAL INC,BAX
191,11402,2111,31855,1972/09/13,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BECTON DICKINSON & CO,BDX
192,11403,2444,31855,1973/03/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BRUNSWICK CORP,BC
193,11404,5458,31855,1973/03/01,1996/03/07,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HANDLEMAN CO,HDLM
194,11405,8202,31855,1973/03/01,1997/09/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,OUTBOARD MARINE CORP,9975B
195,11406,10332,31855,1973/03/01,2012/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RS LEGACY CORP,RSHCQ
196,11407,6266,31855,1973/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,JOHNSON & JOHNSON,JNJ
197,11408,1194,31855,1973/06/01,1998/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AHMANSON (H F) & CO,AHM.1
198,11409,5125,31855,1973/11/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GENUINE PARTS CO,GPC
199,11410,4204,31855,1973/11/01,1998/07/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ECHLIN INC,ECH.1
200,11411,4768,31855,1974/05/01,2008/10/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FLEETWOOD ENTERPRISES INC,FLTWQ
201,11412,9761,31855,1974/05/01,2012/01/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SKYLINE CORP,SKY.1
202,11413,5606,31855,1974/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HP INC,HPQ
203,11414,6821,31855,1974/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LOUISIANA-PACIFIC CORP,LPX
204,11415,8488,31855,1974/10/01,2008/11/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,APPLIED BIOSYSTEMS INC,ABI.3
205,11416,10540,31855,1974/10/01,2012/05/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,THOMAS & BETTS CORP,TNB
206,11417,11506,31855,1975/02/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WILLIAMS COS INC,WMB
207,11418,6096,31855,1975/02/01,2000/10/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MALLINCKRODT INC,MKG
208,11419,4719,31855,1975/02/01,2002/11/06,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHEMFIRST INC,CEM.2
209,11420,2044,31855,1975/06/11,2018/01/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BARD (C.R.) INC,BCR
210,11421,2439,31855,1975/08/01,1999/08/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BROWNING-FERRIS INDS,BFI.
211,11422,3955,31855,1975/10/01,1998/06/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DIGITAL EQUIPMENT,DEC.1
212,11423,4988,31855,1975/12/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TEGNA INC,TGNA
213,11424,9155,31855,1975/12/01,2000/07/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RITE AID CORP,RAD
214,11425,6475,31855,1975/12/01,2006/06/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KNIGHT-RIDDER INC,KRI
215,11426,2255,31855,1976/01/01,2010/03/14,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BLACK & DECKER CORP,BDK
216,11427,6078,31855,1976/03/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTL FLAVORS & FRAGRANCES,IFF
217,11428,1447,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERICAN EXPRESS CO,AXP
218,11429,2547,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CIGNA CORP,CI
219,11430,2968,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,JPMORGAN CHASE & CO,JPM
220,11431,3505,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MOLSON COORS BREWING CO,TAP
221,11432,3980,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DISNEY (WALT) CO,DIS
222,11433,4093,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DUKE ENERGY CORP,DUK
223,11434,4517,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NEXTERA ENERGY INC,NEE
224,11435,6742,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LINCOLN NATIONAL CORP,LNC
225,11436,7647,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BANK OF AMERICA CORP,BAC
226,11437,8007,31855,1976/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WELLS FARGO & CO,WFC
227,11438,3459,31855,1976/06/01,1995/05/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CONTINENTAL CORP,CIC.3
228,11439,4689,31855,1976/06/01,1995/11/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FIRST CHICAGO CORP,FNB.
229,11440,2943,31855,1976/06/01,1996/03/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHASE MANHATTAN CORP  -OLD,CMB.1
230,11441,4710,31855,1976/06/01,1996/03/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FIRST INTERSTATE BNCP,I.1
231,11442,65351,31855,1976/06/01,1997/06/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PROVIDIAN CORP,PVN.2
232,11443,9168,31855,1976/06/01,1998/01/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CALIBER SYSTEMS INC,CBB.1
233,11444,10815,31855,1976/06/01,1998/04/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,USF&G CORP,FG.1
234,11445,2024,31855,1976/06/01,1998/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BANKAMERICA CORP-OLD,BAC.Z.
235,11446,3066,31855,1976/06/01,1998/10/07,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CITICORP,3614B
236,11447,2029,31855,1976/06/01,1999/06/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BANKERS TRUST CORP,BT.2
237,11448,2014,31855,1976/06/01,1999/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BANKBOSTON CORP,BKB.2
238,11449,7562,31855,1976/06/01,2001/01/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MORGAN (J P) & CO,JPM.Z
239,11450,1465,31855,1976/06/01,2001/08/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERICAN GENERAL CORP,AGC.1
240,11451,9380,31855,1976/06/01,2004/04/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ST PAUL COS,SPC.2
241,11452,6241,31855,1976/06/01,2006/04/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,JEFFERSON-PILOT CORP,JP.1
242,11453,7238,31855,1976/06/01,2007/07/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MELLON FINANCIAL CORP,MEL.3
243,11454,9351,31855,1976/06/01,2008/09/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SAFECO CORP,SAF.3
244,11455,1663,31855,1976/06/01,2008/11/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ANHEUSER-BUSCH COS INC,BUD.2
245,11456,3416,31855,1976/06/01,2015/10/14,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CON-WAY INC,CNW
246,11457,3024,31855,1976/06/01,2016/01/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHUBB CORP,CB.1
247,11458,11649,31855,1976/06/30,2009/06/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,YRC WORLDWIDE INC,YRCW
248,11459,1177,31855,1976/06/30,2018/12/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AETNA INC,AET
249,11460,3813,31855,1976/12/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TARGET CORP,TGT
250,11461,6008,31855,1976/12/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTEL CORP,INTC
251,11462,7772,31855,1976/12/01,2011/09/25,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NATIONAL SEMICONDUCTOR CORP,NSM.2
252,11463,2845,31855,1977/03/01,2009/08/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CENTEX CORP,CTX.2
253,11464,4062,31855,1978/05/01,2007/12/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DOW JONES & CO INC,DJ
254,11465,2154,31855,1978/07/01,2019/06/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BEMIS CO INC,BMS
255,11466,10405,31855,1978/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALLEGHENY TECHNOLOGIES INC,ATI
256,11467,10519,31855,1978/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TEXTRON INC,TXT
257,11468,10443,31855,1978/10/01,2001/11/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TENNECO INC,TEN
258,11469,7750,31855,1979/02/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TENET HEALTHCARE CORP,THC
259,11470,10669,31855,1979/02/01,1999/07/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TRANSAMERICA CORP,TA.1
260,11471,11060,31855,1979/05/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VF CORP,VFC
261,11472,5505,31855,1979/05/01,2001/08/06,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HARTMARX CORP,HTMXQ
262,11473,1573,31855,1979/08/01,1999/06/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERICAN STORES CO,ASC.1
263,11474,11264,31855,1979/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WALGREENS BOOTS ALLIANCE INC,WBA
264,11475,4094,31855,1979/12/01,2019/02/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DUN & BRADSTREET CORP,DNB
265,11476,4818,31855,1980/01/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FLUOR CORP,FLR
266,11477,1487,31855,1980/02/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERICAN INTERNATIONAL GROUP,AIG
267,11478,11040,31855,1980/04/01,2000/04/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PHARMACIA & UPJOHN INC,PNU.1
268,11479,5492,31855,1980/06/01,2019/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,L3HARRIS TECHNOLOGIES INC,LHX
269,11480,8253,31855,1980/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PACCAR INC,PCAR
270,11481,4598,31855,1980/11/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FEDEX CORP,FDX
271,11482,6856,31855,1980/11/01,1995/07/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,M/A-COM INC,MAI.1
272,11483,7980,31855,1980/11/01,2002/07/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NORTEL NETWORKS CORP,NRTLQ
273,11484,1891,31855,1981/02/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AUTOMATIC DATA PROCESSING,ADP
274,11485,9483,31855,1981/02/01,2006/02/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SCIENTIFIC-ATLANTA INC,SFA.1
275,11486,3336,31855,1981/05/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DXC TECHNOLOGY CO,DXC
276,11487,5256,31855,1981/05/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GRAINGER (W W) INC,GWW
277,11488,7085,31855,1981/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MASCO CORP,MAS
278,11489,3760,31855,1981/06/01,1999/10/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DATA GENERAL CORP,DGN.
279,11490,1722,31855,1981/07/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ARCHER-DANIELS-MIDLAND CO,ADM
280,11491,11306,31855,1981/08/01,1998/07/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WASTE MANAGEMENT INC-OLD,WMX
281,11492,5038,31855,1981/09/01,2001/06/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HARCOURT GENERAL INC,H.2
282,11493,9411,31855,1981/09/01,2012/06/28,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HILLSHIRE BRANDS CO,HSH
283,11494,11691,31855,1982/03/01,1995/12/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ZURN INDUSTRIES INC,ZRN
284,11495,11366,31855,1982/03/01,2008/09/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WENDY'S INTERNATIONAL INC,WEN.2
285,11496,7267,31855,1982/04/01,2009/01/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MERRILL LYNCH & CO INC,BAC2
286,11497,2080,31855,1982/04/01,2009/02/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BASSETT FURNITURE INDS,BSET
287,11498,6864,31855,1982/06/01,1998/09/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MCI COMMUNICATIONS,MCIC.
288,11499,11259,31855,1982/08/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WALMART INC,WMT
289,11500,9778,31855,1982/09/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SNAP-ON INC,SNA
290,11501,10016,31855,1982/09/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STANLEY BLACK & DECKER INC,SWK
291,11502,9217,31855,1982/09/01,2009/04/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROHM AND HAAS CO,ROH
292,11503,2435,31855,1982/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BROWN FORMAN CORP,BF.B
293,11504,10093,31855,1982/10/01,1998/11/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STONE CONTAINER CORP,STO.3
294,11505,1690,31855,1982/11/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,APPLE INC,AAPL
295,11506,11049,31855,1982/11/01,1997/06/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,USLIFE CORP,USH.1
296,11507,8068,31855,1982/12/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,OCCIDENTAL PETROLEUM CORP,OXY
297,11508,9299,31855,1982/12/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RYDER SYSTEM INC,R
298,11509,9556,31855,1983/02/01,1998/10/06,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SPX CORP-OLD,SPW.2
299,11510,8468,31855,1983/03/01,1998/12/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PENNZENERGY CO,PZE.1
300,11511,4371,31855,1983/07/01,2006/06/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ENGELHARD CORP,EC.2
301,11512,3362,31855,1983/08/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CONAGRA BRANDS INC,CAG
302,11513,6733,31855,1983/09/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,L BRANDS INC,LB
303,11514,10639,31855,1983/09/01,2005/07/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TOYS R US INC,1231B
304,11515,2136,31855,1984/01/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VERIZON COMMUNICATIONS INC,VZ
305,11516,9899,31855,1984/01/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AT&T INC,T
306,11517,8286,31855,1984/01/01,1997/04/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PACIFIC TELESIS GROUP,PAC.2
307,11518,8044,31855,1984/01/01,1997/08/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NYNEX CORP,NYN
308,11519,1485,31855,1984/01/01,1999/10/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERITECH CORP,AIT.1
309,11520,2146,31855,1984/01/01,2007/01/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BELLSOUTH CORP,BLS
310,11521,6829,31855,1984/03/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LOWE'S COS INC,LOW
311,11522,10329,31855,1984/03/01,1997/09/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TANDEM COMPUTERS INC,TDM.
312,11523,8823,31855,1984/04/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PULTEGROUP INC,PHM
313,11524,1380,31855,1984/05/16,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HESS CORP,HES
314,11525,1161,31855,1984/06/20,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ADVANCED MICRO DEVICES,AMD
315,11526,4040,31855,1984/07/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DONNELLEY (R R) & SONS CO,RRD
316,11527,6774,31855,1984/07/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LOCKHEED MARTIN CORP,LMT
317,11528,3705,31855,1984/08/01,1998/08/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DSC COMMUNICATIONS CORP,DIGI.1
318,11529,5518,31855,1984/09/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HASBRO INC,HAS
319,11530,1988,31855,1984/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BALL CORP,BLL
320,11531,3930,31855,1984/10/01,1995/03/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MAXUS ENERGY CORP,MXS
321,11532,2051,31855,1984/10/01,1998/01/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BARNETT BANKS INC,BBI.2
322,11533,9635,31855,1984/10/01,2000/06/07,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SHARED MEDICAL SYSTEMS CORP,SMS.2
323,11534,6403,31855,1984/10/01,2006/08/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KERR-MCGEE CORP,KMG.1
324,11535,6768,31855,1984/10/01,2017/07/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KATE SPADE & CO,KATE
325,11536,7866,31855,1984/11/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NEW YORK TIMES CO  -CL A,NYT
326,11537,6036,31855,1984/11/01,1997/07/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTERGRAPH CORP,INGR.
327,11538,9293,31855,1984/11/01,2006/08/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RUSSELL CORP,RML.1
328,11539,1651,31855,1984/11/01,2007/12/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ANDREW CORP,ANDW
329,11540,1240,31855,1984/11/21,2006/06/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALBERTSON'S INC,ABS.1
330,11541,9258,31855,1985/01/01,2019/04/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROWAN COMPANIES PLC,RDC
331,11542,9673,31855,1985/01/30,1999/01/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SHONEY'S INC,3SHOY
332,11543,10190,31855,1985/01/30,2018/10/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SUPERVALU INC,SVU
333,11544,8030,31855,1985/04/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NUCOR CORP,NUE
334,11545,1209,31855,1985/04/10,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AIR PRODUCTS & CHEMICALS INC,APD
335,11546,4145,31855,1985/05/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PERKINELMER INC,PKI
336,11547,3586,31855,1985/05/01,1996/03/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CRAY RESEARCH,CYR.1
